Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Departure_hour,Departure_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
740,1,no_info,10877,3,6,2019,19,0,6,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,no_info,7229,18,4,2019,18,10,15,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,1,no_info,7048,27,3,2019,1,35,16,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4878,27,6,2019,19,35,17,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
570,1,other,10844,21,5,2019,23,35,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1760,2,no_info,15129,18,5,2019,4,25,23,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,no_info,3943,12,5,2019,3,25,0,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
315,1,no_info,5583,6,6,2019,11,20,6,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
545,1,no_info,9646,6,6,2019,16,10,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
645,1,no_info,7677,3,6,2019,19,15,8,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1,no_info,6842,1,6,2019,10,5,5,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,other,4995,24,6,2019,10,15,8,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
700,1,no_info,9555,9,6,2019,18,50,7,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
165,0,no_info,4077,1,6,2019,4,15,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,no_info,7229,12,5,2019,18,10,15,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
600,1,no_info,12192,9,6,2019,19,0,9,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,5911,12,4,2019,12,45,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
615,1,no_info,8372,12,6,2019,19,15,9,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,other,4995,18,3,2019,8,35,7,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
555,1,no_info,14323,9,5,2019,19,15,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1375,2,no_info,13014,9,6,2019,4,25,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1730,2,no_info,13591,6,6,2019,19,15,14,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2245,2,no_info,18799,3,3,2019,18,50,5,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3943,27,4,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,other,1965,21,5,2019,7,15,5,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
90,0,other,4995,27,5,2019,11,50,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1540,1,no_info,14641,24,3,2019,18,30,16,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,no_info,4460,12,4,2019,23,20,20,45,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
375,1,no_info,10191,18,5,2019,19,15,13,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1050,1,other,13843,9,3,2019,19,45,2,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
345,1,no_info,6349,1,5,2019,3,35,21,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4409,1,5,2019,12,55,10,20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1530,1,no_info,17024,6,3,2019,19,45,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
835,1,no_info,13727,18,5,2019,21,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,no_info,8855,15,3,2019,21,20,18,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,1,no_info,12524,24,6,2019,19,0,8,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1,no_info,13555,18,3,2019,20,20,11,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
330,1,other,10844,6,6,2019,12,0,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
720,1,no_info,13587,9,6,2019,21,0,9,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,other,3543,12,6,2019,12,0,9,45,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
135,0,no_info,4842,18,3,2019,9,20,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
170,0,no_info,3943,24,4,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
550,1,other,10577,9,6,2019,4,25,19,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
625,1,no_info,6979,15,5,2019,21,0,10,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,no_info,11982,27,6,2019,20,5,17,45,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
270,1,no_info,5264,6,6,2019,13,15,8,45,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
190,0,no_info,8001,3,3,2019,9,10,6,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1410,2,no_info,10651,1,6,2019,19,15,19,45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1640,1,other,10844,24,5,2019,19,50,16,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
755,1,no_info,6601,27,3,2019,22,20,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1455,1,no_info,6587,21,3,2019,19,15,19,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0,no_info,3173,21,3,2019,14,30,13,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
165,0,no_info,5228,9,5,2019,12,45,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,other,5769,21,6,2019,10,10,7,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
660,1,no_info,14714,6,6,2019,19,0,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
810,2,no_info,13014,3,6,2019,19,0,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3359,3,6,2019,1,0,22,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,no_info,6722,3,3,2019,23,50,20,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
165,0,no_info,4462,18,3,2019,12,20,9,35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
675,1,no_info,6171,9,3,2019,16,10,4,55,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
875,2,no_info,12303,21,5,2019,20,25,5,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
835,1,no_info,7695,21,3,2019,1,35,11,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1,no_info,5684,24,6,2019,1,30,11,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
905,1,no_info,8366,12,6,2019,7,55,16,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,no_info,19630,1,3,2019,13,55,11,40,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
900,1,other,13502,6,3,2019,5,5,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
775,1,no_info,14781,1,5,2019,10,5,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1,no_info,6513,12,6,2019,16,10,7,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1,no_info,9929,1,6,2019,19,15,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
460,2,no_info,18275,6,6,2019,1,30,17,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1640,1,no_info,4487,9,4,2019,9,25,6,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,no_info,2754,15,3,2019,22,45,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
80,0,no_info,2575,27,3,2019,7,40,6,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
330,1,no_info,8224,12,6,2019,21,25,15,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
705,1,no_info,8991,9,3,2019,8,15,20,30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
195,0,no_info,5000,24,6,2019,8,50,5,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1495,1,other,8529,12,6,2019,19,50,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1640,1,no_info,14042,3,3,2019,9,25,6,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
